subjectURI,subjectLabel,subjectNotation,subjectGrade,predicateCURIE,predicateLabel,objectURI,objectLabel,objectNotation,objectGrade,relationshipID
http://asn.jesandco.org/resources/S101204E,"formulate research questions using multiple resources and perspectives that allow them to organize, analyze, and explore problems and pose solutions that culminate in a final presented project using the writing process.",W.GN.06.03,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11437C4,"7. Integrate information presented in different media or formats (e.g., visually, quantitatively) as well as in words to develop a coherent understanding of a topic or issue.",CCSS.ELA-Literacy.RI.6.7,6,http://toolkit.asn.desire2learn.com/mapping/5808
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143967,1. Write arguments to support claims with clear reasons and relevant evidence.,CCSS.ELA-Literacy.W.6.1,6,http://toolkit.asn.desire2learn.com/mapping/5809
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114396A,a. Introduce claim(s) and organize the reasons and evidence clearly.,CCSS.ELA-Literacy.W.6.1a,6,http://toolkit.asn.desire2learn.com/mapping/5810
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114396B,"b. Support claim(s) with clear reasons and relevant evidence, using credible sources and demonstrating an understanding of the topic or text.",CCSS.ELA-Literacy.W.6.1b,6,http://toolkit.asn.desire2learn.com/mapping/5811
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114396C,"c. Use words, phrases, and clauses to clarify the relationships among claim(s) and reasons.",CCSS.ELA-Literacy.W.6.1c,6,http://toolkit.asn.desire2learn.com/mapping/5812
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114396D,d. Establish and maintain a formal style.,CCSS.ELA-Literacy.W.6.1d,6,http://toolkit.asn.desire2learn.com/mapping/5813
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114396E,e. Provide a concluding statement or section that follows from the argument presented.,CCSS.ELA-Literacy.W.6.1e,6,http://toolkit.asn.desire2learn.com/mapping/5814
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143969,"3. Write narratives to develop real or imagined experiences or events using effective technique, relevant descriptive details, and well-structured event sequences.",CCSS.ELA-Literacy.W.6.3,6,http://toolkit.asn.desire2learn.com/mapping/5815
http://asn.jesandco.org/resources/S101BFFE,"write a cohesive narrative piece such as a personal narrative, adventure, tall tale, folktale, fantasy, or poetry that includes appropriate conventions to the genre, employing elements of characterization for major and minor characters; internal and/ or external conflict; and issues of plot, theme, and imagery.",W.GN.06.01,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143969,"3. Write narratives to develop real or imagined experiences or events using effective technique, relevant descriptive details, and well-structured event sequences.",CCSS.ELA-Literacy.W.6.3,6,http://toolkit.asn.desire2learn.com/mapping/5816
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143984,a. Engage and orient the reader by establishing a context and introducing a narrator and/or characters; organize an event sequence that unfolds naturally and logically.,CCSS.ELA-Literacy.W.6.3a,6,http://toolkit.asn.desire2learn.com/mapping/5817
http://asn.jesandco.org/resources/S101BFFE,"write a cohesive narrative piece such as a personal narrative, adventure, tall tale, folktale, fantasy, or poetry that includes appropriate conventions to the genre, employing elements of characterization for major and minor characters; internal and/ or external conflict; and issues of plot, theme, and imagery.",W.GN.06.01,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143984,a. Engage and orient the reader by establishing a context and introducing a narrator and/or characters; organize an event sequence that unfolds naturally and logically.,CCSS.ELA-Literacy.W.6.3a,6,http://toolkit.asn.desire2learn.com/mapping/5818
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143986,"b. Use narrative techniques, such as dialogue, pacing, and description, to develop experiences, events, and/or characters.",CCSS.ELA-Literacy.W.6.3b,6,http://toolkit.asn.desire2learn.com/mapping/5819
http://asn.jesandco.org/resources/S101BFFE,"write a cohesive narrative piece such as a personal narrative, adventure, tall tale, folktale, fantasy, or poetry that includes appropriate conventions to the genre, employing elements of characterization for major and minor characters; internal and/ or external conflict; and issues of plot, theme, and imagery.",W.GN.06.01,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143986,"b. Use narrative techniques, such as dialogue, pacing, and description, to develop experiences, events, and/or characters.",CCSS.ELA-Literacy.W.6.3b,6,http://toolkit.asn.desire2learn.com/mapping/5820
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143988,"c. Use a variety of transition words, phrases, and clauses to convey sequence and signal shifts from one time frame or setting to another.",CCSS.ELA-Literacy.W.6.3c,6,http://toolkit.asn.desire2learn.com/mapping/5821
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114398A,"d. Use precise words and phrases, relevant descriptive details, and sensory language to convey experiences and events.",CCSS.ELA-Literacy.W.6.3d,6,http://toolkit.asn.desire2learn.com/mapping/5822
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114398C,e. Provide a conclusion that follows from the narrated experiences or events.,CCSS.ELA-Literacy.W.6.3e,6,http://toolkit.asn.desire2learn.com/mapping/5823
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364860,1. Write arguments to support claims with clear reasons and relevant evidence.,CCSS.ELA-Literacy.W.7.1,7,http://toolkit.asn.desire2learn.com/mapping/5824
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114396F,"a. Introduce claim(s), acknowledge alternate or opposing claims, and organize the reasons and evidence logically.",CCSS.ELA-Literacy.W.7.1a,7,http://toolkit.asn.desire2learn.com/mapping/5825
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143971,"b. Support claim(s) with logical reasoning and relevant evidence, using accurate, credible sources and demonstrating an understanding of the topic or text.",CCSS.ELA-Literacy.W.7.1b,7,http://toolkit.asn.desire2learn.com/mapping/5826
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143972,"c. Use words, phrases, and clauses to create cohesion and clarify the relationships among claim(s), reasons, and evidence.",CCSS.ELA-Literacy.W.7.1c,7,http://toolkit.asn.desire2learn.com/mapping/5827
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364866,d. Establish and maintain a formal style.,CCSS.ELA-Literacy.W.7.1d,7,http://toolkit.asn.desire2learn.com/mapping/5828
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143974,e. Provide a concluding statement or section that follows from and supports the argument presented.,CCSS.ELA-Literacy.W.7.1e,7,http://toolkit.asn.desire2learn.com/mapping/5829
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364862,"3. Write narratives to develop real or imagined experiences or events using effective technique, relevant descriptive details, and well-structured event sequences.",CCSS.ELA-Literacy.W.7.3,7,http://toolkit.asn.desire2learn.com/mapping/5830
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143985,a. Engage and orient the reader by establishing a context and point of view and introducing a narrator and/or characters; organize an event sequence that unfolds naturally and logically.,CCSS.ELA-Literacy.W.7.3a,7,http://toolkit.asn.desire2learn.com/mapping/5831
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364876,"b. Use narrative techniques, such as dialogue, pacing, and description, to develop experiences, events, and/or characters.",CCSS.ELA-Literacy.W.7.3b,7,http://toolkit.asn.desire2learn.com/mapping/5832
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364877,"c. Use a variety of transition words, phrases, and clauses to convey sequence and signal shifts from one time frame or setting to another.",CCSS.ELA-Literacy.W.7.3c,7,http://toolkit.asn.desire2learn.com/mapping/5833
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114398B,"d. Use precise words and phrases, relevant descriptive details, and sensory language to capture the action and convey experiences and events.",CCSS.ELA-Literacy.W.7.3d,7,http://toolkit.asn.desire2learn.com/mapping/5834
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114398D,e. Provide a conclusion that follows from and reflects on the narrated experiences or events.,CCSS.ELA-Literacy.W.7.3e,7,http://toolkit.asn.desire2learn.com/mapping/5835
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364863,1. Write arguments to support claims with clear reasons and relevant evidence.,CCSS.ELA-Literacy.W.8.1,8,http://toolkit.asn.desire2learn.com/mapping/5836
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143970,"a. Introduce claim(s), acknowledge and distinguish the claim(s) from alternate or opposing claims, and organize the reasons and evidence logically.",CCSS.ELA-Literacy.W.8.1a,8,http://toolkit.asn.desire2learn.com/mapping/5837
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364868,"b. Support claim(s) with logical reasoning and relevant evidence, using accurate, credible sources and demonstrating an understanding of the topic or text.",CCSS.ELA-Literacy.W.8.1b,8,http://toolkit.asn.desire2learn.com/mapping/5838
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143973,"c. Use words, phrases, and clauses to create cohesion and clarify the relationships among claim(s), counterclaims, reasons, and evidence.",CCSS.ELA-Literacy.W.8.1c,8,http://toolkit.asn.desire2learn.com/mapping/5839
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364867,d. Establish and maintain a formal style.,CCSS.ELA-Literacy.W.8.1d,8,http://toolkit.asn.desire2learn.com/mapping/5840
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364869,e. Provide a concluding statement or section that follows from and supports the argument presented.,CCSS.ELA-Literacy.W.8.1e,8,http://toolkit.asn.desire2learn.com/mapping/5841
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364865,"3. Write narratives to develop real or imagined experiences or events using effective technique, relevant descriptive details, and well-structured event sequences.",CCSS.ELA-Literacy.W.8.3,8,http://toolkit.asn.desire2learn.com/mapping/5842
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364879,a. Engage and orient the reader by establishing a context and point of view and introducing a narrator and/or characters; organize an event sequence that unfolds naturally and logically.,CCSS.ELA-Literacy.W.8.3a,8,http://toolkit.asn.desire2learn.com/mapping/5843
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143987,"b. Use narrative techniques, such as dialogue, pacing, description, and reflection, to develop experiences, events, and/or characters.",CCSS.ELA-Literacy.W.8.3b,8,http://toolkit.asn.desire2learn.com/mapping/5844
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143989,"c. Use a variety of transition words, phrases, and clauses to convey sequence, signal shifts from one time frame or setting to another, and show the relationships among experiences and events.",CCSS.ELA-Literacy.W.8.3c,8,http://toolkit.asn.desire2learn.com/mapping/5845
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364878,"d. Use precise words and phrases, relevant descriptive details, and sensory language to capture the action and convey experiences and events.",CCSS.ELA-Literacy.W.8.3d,8,http://toolkit.asn.desire2learn.com/mapping/5846
http://asn.jesandco.org/resources/S100BE41,"write a personal, persuasive, or comparative essay that includes organizational patterns supporting key ideas.",W.GN.06.02,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364880,e. Provide a conclusion that follows from and reflects on the narrated experiences or events.,CCSS.ELA-Literacy.W.8.3e,8,http://toolkit.asn.desire2learn.com/mapping/5847
http://asn.jesandco.org/resources/S10132EB,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in compositions including infinitives, gerunds, participial phrases, and dashes or ellipses.",W.GR.08.01,8,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114388D,b. Use an ellipsis to indicate an omission.,CCSS.ELA-Literacy.L.8.2b,8,http://toolkit.asn.desire2learn.com/mapping/5848
http://asn.jesandco.org/resources/S10132EB,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in compositions including infinitives, gerunds, participial phrases, and dashes or ellipses.",W.GR.08.01,8,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114388C,"a. Use punctuation (comma, ellipsis, dash) to indicate a pause or break.",CCSS.ELA-Literacy.L.8.2a,8,http://toolkit.asn.desire2learn.com/mapping/5849
http://asn.jesandco.org/resources/S10132EB,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in compositions including infinitives, gerunds, participial phrases, and dashes or ellipses.",W.GR.08.01,8,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2365453,"2. Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling when writing.",CCSS.ELA-Literacy.L.8.2,8,http://toolkit.asn.desire2learn.com/mapping/5850
http://asn.jesandco.org/resources/S10132EB,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in compositions including infinitives, gerunds, participial phrases, and dashes or ellipses.",W.GR.08.01,8,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143881,"a. Explain the function of verbals (gerunds, participles, infinitives) in general and their function in particular sentences.",CCSS.ELA-Literacy.L.8.1a,8,http://toolkit.asn.desire2learn.com/mapping/5851
http://asn.jesandco.org/resources/S10132EB,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in compositions including infinitives, gerunds, participial phrases, and dashes or ellipses.",W.GR.08.01,8,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2365443,1. Demonstrate command of the conventions of standard English grammar and usage when writing or speaking.,CCSS.ELA-Literacy.L.8.1,8,http://toolkit.asn.desire2learn.com/mapping/5852
http://asn.jesandco.org/resources/S10132EB,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in compositions including infinitives, gerunds, participial phrases, and dashes or ellipses.",W.GR.08.01,8,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143889,"a. Use punctuation (commas, parentheses, dashes) to set off nonrestrictive/parenthetical elements.",CCSS.ELA-Literacy.L.6.2a,6,http://toolkit.asn.desire2learn.com/mapping/5853
http://asn.jesandco.org/resources/S10132EB,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in compositions including infinitives, gerunds, participial phrases, and dashes or ellipses.",W.GR.08.01,8,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364874,e. Establish and maintain a formal style.,CCSS.ELA-Literacy.W.8.2e,8,http://toolkit.asn.desire2learn.com/mapping/5854
http://asn.jesandco.org/resources/S10132EB,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in compositions including infinitives, gerunds, participial phrases, and dashes or ellipses.",W.GR.08.01,8,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364867,d. Establish and maintain a formal style.,CCSS.ELA-Literacy.W.8.1d,8,http://toolkit.asn.desire2learn.com/mapping/5855
http://asn.jesandco.org/resources/S10213EA,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures including participial phrases; adverbial subordinate clauses; superlative adjectives and adverbs; present, past, future, continuous verb tenses; parentheses; singular and plural possessive forms; and indefinite pronoun referents.",W.GR.07.01,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143883,"c. Form and use verbs in the indicative, imperative, interrogative, conditional, and subjunctive mood.",CCSS.ELA-Literacy.L.8.1c,8,http://toolkit.asn.desire2learn.com/mapping/5856
http://asn.jesandco.org/resources/S10213EA,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures including participial phrases; adverbial subordinate clauses; superlative adjectives and adverbs; present, past, future, continuous verb tenses; parentheses; singular and plural possessive forms; and indefinite pronoun referents.",W.GR.07.01,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143882,b. Form and use verbs in the active and passive voice.,CCSS.ELA-Literacy.L.8.1b,8,http://toolkit.asn.desire2learn.com/mapping/5857
http://asn.jesandco.org/resources/S10213EA,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures including participial phrases; adverbial subordinate clauses; superlative adjectives and adverbs; present, past, future, continuous verb tenses; parentheses; singular and plural possessive forms; and indefinite pronoun referents.",W.GR.07.01,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2365456,b. Spell correctly.,CCSS.ELA-Literacy.L.7.2b,7,http://toolkit.asn.desire2learn.com/mapping/5858
http://asn.jesandco.org/resources/S10213EA,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures including participial phrases; adverbial subordinate clauses; superlative adjectives and adverbs; present, past, future, continuous verb tenses; parentheses; singular and plural possessive forms; and indefinite pronoun referents.",W.GR.07.01,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114388B,"a. Use a comma to separate coordinate adjectives (e.g., It was a fascinating, enjoyable movie but not He wore an old[,] green shirt).",CCSS.ELA-Literacy.L.7.2a,7,http://toolkit.asn.desire2learn.com/mapping/5859
http://asn.jesandco.org/resources/S10213EA,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures including participial phrases; adverbial subordinate clauses; superlative adjectives and adverbs; present, past, future, continuous verb tenses; parentheses; singular and plural possessive forms; and indefinite pronoun referents.",W.GR.07.01,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143880,"c. Place phrases and clauses within a sentence, recognizing and correcting misplaced and dangling modifiers.",CCSS.ELA-Literacy.L.7.1c,7,http://toolkit.asn.desire2learn.com/mapping/5860
http://asn.jesandco.org/resources/S10213EA,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures including participial phrases; adverbial subordinate clauses; superlative adjectives and adverbs; present, past, future, continuous verb tenses; parentheses; singular and plural possessive forms; and indefinite pronoun referents.",W.GR.07.01,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114387F,"b. Choose among simple, compound, complex, and compound-complex sentences to signal differing relationships among ideas.",CCSS.ELA-Literacy.L.7.1b,7,http://toolkit.asn.desire2learn.com/mapping/5861
http://asn.jesandco.org/resources/S10213EA,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures including participial phrases; adverbial subordinate clauses; superlative adjectives and adverbs; present, past, future, continuous verb tenses; parentheses; singular and plural possessive forms; and indefinite pronoun referents.",W.GR.07.01,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114387E,a. Explain the function of phrases and clauses in general and their function in specific sentences.,CCSS.ELA-Literacy.L.7.1a,7,http://toolkit.asn.desire2learn.com/mapping/5862
http://asn.jesandco.org/resources/S10213EA,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures including participial phrases; adverbial subordinate clauses; superlative adjectives and adverbs; present, past, future, continuous verb tenses; parentheses; singular and plural possessive forms; and indefinite pronoun referents.",W.GR.07.01,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2365442,1. Demonstrate command of the conventions of standard English grammar and usage when writing or speaking.,CCSS.ELA-Literacy.L.7.1,7,http://toolkit.asn.desire2learn.com/mapping/5863
http://asn.jesandco.org/resources/S10213EA,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures including participial phrases; adverbial subordinate clauses; superlative adjectives and adverbs; present, past, future, continuous verb tenses; parentheses; singular and plural possessive forms; and indefinite pronoun referents.",W.GR.07.01,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143889,"a. Use punctuation (commas, parentheses, dashes) to set off nonrestrictive/parenthetical elements.",CCSS.ELA-Literacy.L.6.2a,6,http://toolkit.asn.desire2learn.com/mapping/5864
http://asn.jesandco.org/resources/S10213EA,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures including participial phrases; adverbial subordinate clauses; superlative adjectives and adverbs; present, past, future, continuous verb tenses; parentheses; singular and plural possessive forms; and indefinite pronoun referents.",W.GR.07.01,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364873,e. Establish and maintain a formal style.,CCSS.ELA-Literacy.W.7.2e,7,http://toolkit.asn.desire2learn.com/mapping/5865
http://asn.jesandco.org/resources/S10213EA,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures including participial phrases; adverbial subordinate clauses; superlative adjectives and adverbs; present, past, future, continuous verb tenses; parentheses; singular and plural possessive forms; and indefinite pronoun referents.",W.GR.07.01,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364866,d. Establish and maintain a formal style.,CCSS.ELA-Literacy.W.7.1d,7,http://toolkit.asn.desire2learn.com/mapping/5866
http://asn.jesandco.org/resources/S101D87D,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in writing including indefinite and predicate pronouns; transitive and intransitive verbs; adjective and adverbial phrases; adjective and adverbial subordinate clauses; comparative adverbs and adjectives; superlatives, conjunctions; compound sentences; appositives; independent and dependent clauses; introductory phrases; periods; commas; quotation marks; and use of underlining and italics for specific purposes.",W.GR.06.01,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114388C,"a. Use punctuation (comma, ellipsis, dash) to indicate a pause or break.",CCSS.ELA-Literacy.L.8.2a,8,http://toolkit.asn.desire2learn.com/mapping/5867
http://asn.jesandco.org/resources/S101D87D,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in writing including indefinite and predicate pronouns; transitive and intransitive verbs; adjective and adverbial phrases; adjective and adverbial subordinate clauses; comparative adverbs and adjectives; superlatives, conjunctions; compound sentences; appositives; independent and dependent clauses; introductory phrases; periods; commas; quotation marks; and use of underlining and italics for specific purposes.",W.GR.06.01,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143883,"c. Form and use verbs in the indicative, imperative, interrogative, conditional, and subjunctive mood.",CCSS.ELA-Literacy.L.8.1c,8,http://toolkit.asn.desire2learn.com/mapping/5868
http://asn.jesandco.org/resources/S101D87D,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in writing including indefinite and predicate pronouns; transitive and intransitive verbs; adjective and adverbial phrases; adjective and adverbial subordinate clauses; comparative adverbs and adjectives; superlatives, conjunctions; compound sentences; appositives; independent and dependent clauses; introductory phrases; periods; commas; quotation marks; and use of underlining and italics for specific purposes.",W.GR.06.01,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2365456,b. Spell correctly.,CCSS.ELA-Literacy.L.7.2b,7,http://toolkit.asn.desire2learn.com/mapping/5869
http://asn.jesandco.org/resources/S101D87D,"in the context of writing, correctly use style conventions (e.g., Modern Language Association Handbook) and a variety of grammatical structures in writing including indefinite and predicate pronouns; transitive and intransitive verbs; adjective and adverbial phrases; adjective and adverbial subordinate clauses; comparative adverbs and adjectives; superlatives, conjunctions; compound sentences; appositives; independent and dependent clauses; introductory phrases; periods; commas; quotation marks; and use of underlining and italics for specific purposes.",W.GR.06.01,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S114388B,"a. Use a comma to separate coordinate adjectives (e.g., It was a fascinating, enjoyable movie but not He wore an old[,] green shirt).",CCSS.ELA-Literacy.L.7.2a,7,http://toolkit.asn.desire2learn.com/mapping/5870
